id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
22022,,1663,40,9,8,426.65,,56394.3
22023,,1037,68,5,12,1540.07,96.66,307278.77
22024,,481,45,9,8,,,68696.18
22025,,3581,53,15,7,1090.61,145.57,
22026,,1965,64,10,2,910.61,63.86,32257.69
22027,,2963,9,11,7,,293.04,
22028,2025-11-05,2841,50,9,5,1989.02,445.25,76686.66
22029,,865,21,7,10,199.72,15.55,34552.97
22030,,1908,19,14,2,100.25,6.88,2757.77
22031,,1913,26,5,5,,140.14,194777.57
22032,,2245,29,9,10,,123.17,215007.1
22033,,2362,54,8,11,,236.83,81528.88
22034,,668,2,10,5,1078.31,87.46,119966.73
22035,,1774,2,9,6,909.15,119.49,143041.05
22036,,2288,24,14,4,1571.23,275.65,210494.12
22037,,1934,65,9,4,1750.2,209.18,
22038,2025-04-26,1798,45,10,3,982.91,68.65,80337.19
22039,,233,54,7,3,615.69,145.59,56282.84
22040,,2703,12,11,9,1893.67,340.37,353893.64
22041,,1532,53,10,2,1112.89,216.64,113687.27
22042,,1277,41,11,3,327.1,29.54,27945.12
22043,,810,21,10,7,,70.15,117332.31
22044,,2191,28,10,12,1826.71,407.83,139602.88
22045,,2873,4,7,12,193.69,30.58,5705.1
22046,2025-02-21,1068,8,5,5,104.4,9.08,
22048,,2805,61,12,8,106.99,9.12,
22049,,1631,1,3,5,1728.53,324.81,105969.87
22050,,594,29,11,7,501.61,48.53,91496.83
22051,,2458,94,9,8,365.18,78.59,8775.11
22052,,275,59,1,10,1220.11,275.02,102074.1
22053,,1839,66,13,8,521.0,79.99,103845.74
22054,,2952,33,10,7,968.22,,89890.08
22055,,2974,63,15,7,559.08,103.16,84119.81
22056,2026-02-05,243,36,1,8,,91.83,153885.5
22057,,1524,13,6,5,297.14,,
22058,2025-01-12,2717,34,15,6,172.15,22.73,
22059,,990,8,7,9,1698.92,320.96,283834.46
22060,,1120,8,13,11,,439.89,205538.75
22061,,1051,48,8,5,1683.33,419.54,52815.78
22062,,1432,53,15,1,603.8,142.52,81948.7
22063,,87,24,7,6,953.22,91.25,142703.58
22064,,374,69,11,11,,235.79,115571.02
22065,,1451,52,6,11,1001.06,147.15,
22066,,1807,17,8,12,1555.16,90.42,
22067,,1165,9,7,11,1020.7,,71190.47
22068,2025-05-08,325,58,4,11,1376.07,222.46,199670.53
22069,,625,19,12,4,1891.99,,68604.89
22070,,2508,2,13,6,989.51,69.59,154472.6
22071,,423,23,3,10,349.38,79.98,
22072,,1322,8,7,10,1734.7,209.21,149801.44
22073,,795,42,9,11,297.87,69.38,
22074,2025-01-08,2554,58,3,6,1887.72,168.56,201947.33
22075,,116,4,5,1,,231.56,
22077,,1590,25,3,5,1501.66,344.83,88703.68
22078,,1224,52,2,4,545.55,67.74,102748.23
22079,,2242,75,9,9,645.85,,
22080,,3852,40,10,3,202.86,49.53,29603.12
22081,,430,35,5,8,273.24,52.0,11165.0
22082,,2080,27,4,3,142.93,20.59,21064.7
22083,,852,8,1,9,643.82,45.72,89514.96
22084,,2402,25,7,5,,141.96,73577.94
22085,,540,52,4,1,165.46,32.11,25822.56
22086,2025-07-20,2329,73,3,2,1761.18,,251243.98
22087,,1770,22,2,7,,342.61,
22088,2025-12-01,127,24,9,2,,82.98,71306.81
22089,,11,18,10,12,211.55,,
22090,,2262,56,14,2,1201.9,130.13,228164.04
22091,,2969,65,5,6,1520.32,88.35,
22092,,1493,17,9,1,1071.75,,140727.3
22093,,39,28,9,1,1849.75,334.77,265570.99
22094,,2213,76,11,3,617.85,97.02,89858.65
22095,,798,77,5,2,1483.14,,254056.92
22096,,596,67,14,12,1837.0,413.96,132057.89
22097,,1797,44,13,2,520.16,31.94,
22098,,1407,66,11,1,416.29,98.86,45910.86
22099,,2787,77,2,10,,92.03,31188.37
22100,,894,44,4,1,526.12,113.16,18851.13
22101,,511,57,1,3,561.89,74.58,38852.91
22102,,87,28,1,6,1320.74,210.98,202493.46
22103,,2842,37,4,2,,,197015.3
22104,,31,41,3,6,1591.42,121.68,273359.22
22105,,3792,7,4,12,,27.0,36090.85
22106,,844,61,4,6,,57.95,52688.58
22107,,2622,41,12,4,1901.14,285.54,334612.32
22108,2025-07-26,2806,62,7,8,,80.29,
22109,,2151,58,13,4,406.39,91.68,24904.34
22110,,1179,67,13,5,,,21399.31
22111,,583,48,6,11,1338.12,,68300.05
22112,,1778,18,9,11,,15.18,40371.81
22113,2025-03-15,1112,65,15,2,574.87,42.68,44424.14
22114,,1290,20,4,10,,304.66,250793.48
22115,,413,42,6,1,1100.22,187.52,63325.8
22116,,50,26,5,7,1302.38,,
22117,2025-08-10,438,6,15,9,,38.58,15364.58
22118,,874,77,13,5,459.48,59.84,23086.11
22119,,1058,63,3,5,1275.67,136.88,
22120,2025-07-30,288,7,3,2,1815.51,263.86,196171.65
22121,,2022,78,1,8,703.21,168.05,96985.63
22122,,369,4,4,11,1030.01,105.48,114836.89
22123,,2368,3,3,4,1753.56,2922.9,330954.78
22124,,1153,80,14,2,1814.74,,329791.2
22125,,469,41,2,6,1158.95,77.97,179067.33
22126,,2464,4,14,8,801.04,170.46,19759.85
22127,,440,77,14,4,,146.09,58740.3
22128,,1032,53,4,11,,159.12,130734.2
22129,,2127,79,6,4,776.54,96.14,118923.08
22130,,2824,33,9,1,62.31,6.81,
22131,,450,52,3,10,,1002.35,130421.63
22132,2025-05-04,2486,71,4,9,308.39,71.38,47532.59
22133,,1506,23,6,8,713.12,68.61,120473.63
22134,,1419,3,10,3,163.15,20.22,
22135,,42,8,8,9,708.55,132.23,100105.29
22136,,765,46,3,4,937.01,207.91,163127.16
22137,,1253,11,4,12,1484.11,216.21,66697.32
22138,,2259,79,7,7,1011.36,119.55,32120.54
22139,,1801,40,9,9,,262.6,201753.29
22140,,1326,12,3,12,,255.01,184653.28
22141,,2662,43,1,10,777.0,69.26,140571.18
22142,,2764,68,5,12,1730.45,,
22143,,1064,25,6,7,,166.74,215175.35
22144,,880,17,4,1,55.18,5.86,3969.42
22145,,1704,42,2,2,789.39,188.13,
22146,,2837,27,9,3,739.06,,
22147,,2593,4,7,4,1907.13,255.1,195757.7
22148,2025-11-13,243,6,4,6,,60.32,62125.12
22149,,2971,45,3,6,233.26,21.35,22046.04
22150,,275,35,1,11,,138.24,78844.81
22151,,2639,44,13,1,804.54,70.27,26451.07
22152,,48,1,9,10,803.19,164.59,56597.65
22153,,397,91,4,4,,,20852.02
22154,2026-02-12,566,44,14,9,1879.4,,355967.46
22155,2025-07-18,567,3,9,11,984.47,233.77,
22156,,2284,13,14,2,911.75,213.4,167608.58
22157,,2543,30,10,6,,155.08,31937.22
22158,2025-05-03,637,57,1,2,1417.34,217.5,
22159,,2267,26,14,1,,73.8,49456.63
22160,,159,57,14,6,1336.4,302.85,136706.73
22161,,2937,12,11,1,,85.08,165814.49
22162,2025-09-25,1303,93,5,4,1090.28,,62260.14
22163,,2131,23,15,11,,219.98,348741.44
22164,,3628,37,11,12,1190.6,196.8,196688.57
22165,2025-11-03,402,80,14,12,1191.71,275.88,
22166,,1186,62,3,2,,206.38,92591.58
22167,,1499,15,8,11,888.01,70.79,146539.61
22168,,857,19,5,4,769.56,157.95,17817.03
22169,,2879,38,9,12,272.25,16.82,47337.2
22170,,1686,32,6,9,982.02,,72319.27
22171,,2244,72,10,8,377.61,84.65,63814.75
22172,,735,74,1,5,1866.71,253.09,279129.52
22173,2025-02-22,964,30,10,4,,306.29,267021.24
22174,2025-03-15,634,56,4,7,360.1,20.78,62263.16
22175,2025-06-24,2373,22,2,4,1466.1,270.36,115634.43
22176,,2212,73,12,9,601.29,80.32,87989.32
22177,,2902,77,11,6,485.51,117.13,28902.36
22178,,1592,40,8,5,1673.2,,302213.34
22179,,2411,2,15,11,615.64,124.62,38671.66
22180,,1973,46,4,1,507.48,,77361.79
22181,,1433,39,8,7,384.31,,26481.14
22182,,643,78,14,9,1383.56,,
22183,,489,24,15,10,1821.47,141.24,160668.95
22184,,1718,36,10,6,,84.11,
22185,,1204,80,12,3,246.19,58.73,21508.92
22186,,1451,8,10,8,,46.28,67180.93
22187,,1685,63,3,6,830.93,113.08,159499.88
22188,2025-07-03,313,56,1,8,1441.87,146.65,
22189,,61,8,13,2,1984.1,494.4,113332.11
22190,,2116,39,12,12,1058.18,,
22191,2025-11-12,478,26,11,12,346.25,,
22192,,2940,30,15,4,1208.81,1630.78,
22193,,2464,99,2,1,1792.67,386.78,272474.55
22194,,2677,16,9,2,,,40017.58
22195,,1700,44,6,6,1366.38,178.68,214559.53
22196,,921,66,3,1,,212.99,304504.2
22197,,1977,72,13,9,1088.47,110.55,185181.54
22198,,722,63,2,11,369.35,40.5,11401.78
22199,,1238,39,8,6,1920.88,290.64,45059.46
22200,2025-05-03,1873,39,15,11,,93.62,107060.37
22201,,2802,51,7,10,917.41,198.19,73418.22
22202,2025-08-03,2560,75,7,2,,61.95,
22203,,2298,6,4,3,1889.89,2958.26,
22204,,1437,57,8,6,331.96,64.29,15062.96
22205,,1384,60,14,2,268.19,25.68,42094.41
22207,,527,4,9,2,1356.81,296.76,210234.73
22208,2025-01-15,535,55,3,7,819.86,,140763.93
22209,,1772,76,2,8,1862.2,171.85,
22210,,909,37,3,1,1288.62,213.62,
22211,,2385,68,12,2,,,53981.71
22212,,267,19,7,2,,306.52,
22213,,2283,42,1,6,,2599.44,63549.54
22214,,1281,49,14,5,593.45,,27832.12
22215,2025-03-11,335,4,1,5,1352.83,171.72,
22216,,2382,18,4,12,777.78,169.32,78699.89
22217,,3667,14,11,5,1876.45,454.33,138777.6
22218,,2558,78,6,2,1556.68,284.8,
22219,,774,31,2,10,,175.62,
22220,,470,10,4,3,255.89,46.77,40977.66
22221,,1736,75,3,4,1155.63,1713.77,159413.34
22222,,1001,61,5,6,1064.1,,
22223,,977,3,7,7,598.88,34.07,12077.9
22224,,2279,15,8,10,247.32,16.17,41359.08
22225,,452,28,9,4,1269.94,258.05,174088.12
22226,,2258,74,4,8,1567.03,,
22227,,1959,21,15,12,1147.48,230.29,107783.71
22228,,207,3,10,8,1690.62,254.74,165996.91
22229,,14,52,14,9,,59.61,128654.99
22230,,597,76,2,12,315.0,31.6,43527.33
22231,,2335,17,5,11,495.66,51.13,91201.15
22232,,2591,80,11,9,1476.77,129.39,48574.81
22233,,140,7,11,3,,361.68,337140.77
22234,,126,76,15,4,415.01,101.25,
22235,2025-03-16,1245,68,11,11,1194.41,80.66,135189.85
22236,,2424,56,6,1,392.89,44.86,67904.22
22237,,242,22,13,2,1412.43,,172436.96
22238,2025-04-05,697,6,2,12,,43.39,111167.71
22239,,165,25,14,8,800.26,134.17,
22240,,1977,57,8,8,473.72,,
22241,,819,72,7,7,,150.69,
22242,,2072,50,7,10,1050.08,92.34,126760.58
22243,2025-11-22,834,35,4,6,1101.1,221.58,114882.5
22244,,2270,65,10,9,150.29,26.09,
22245,2025-09-17,2634,39,4,7,1697.53,404.83,
22246,,1961,80,11,7,1816.85,98.62,172056.47
22247,,1178,17,9,2,1136.44,92.98,226270.78
22248,,434,72,7,10,,66.7,
22249,,172,27,4,11,,199.47,60241.76
22250,,443,69,4,8,607.86,45.92,13289.22
22251,,99,76,2,6,,349.84,259450.87
22252,,1470,14,14,8,1161.85,,
22253,2025-01-08,1102,51,3,7,1265.32,248.24,88777.42
22254,,1290,62,5,11,,121.6,56969.92
22255,,787,29,10,10,1573.35,1821.39,249498.0
22256,2025-06-29,1008,9,11,6,209.93,31.03,41423.95
22257,,2548,12,15,2,1832.13,196.95,361191.4
22258,,54,19,6,2,161.04,26.06,30029.62
22259,,1349,16,6,7,877.91,205.42,139286.2
22260,,2696,56,1,6,,32.35,18677.54
22261,,1219,24,8,3,808.98,175.73,80607.69
22262,,2532,2,12,8,1375.82,338.8,258904.66
22263,,558,4,5,12,971.87,,93844.57
22264,2025-10-10,1005,50,11,7,261.29,25.21,20566.13
22265,,145,73,1,9,1284.96,234.49,
22266,,43,39,4,3,1342.89,113.43,
22267,,2870,61,8,2,947.04,102.54,
22268,,111,11,2,6,178.52,9.75,18563.3
22269,,1325,26,9,12,239.15,31.98,
22270,,1138,67,14,1,433.62,107.02,
22271,2025-08-13,429,58,14,6,1064.12,86.76,152972.87
22272,,1475,63,4,2,624.26,143.92,27347.46
22273,,1413,57,15,10,,190.73,151221.97
22274,2025-07-03,2855,64,1,2,1727.73,144.73,250915.41
22275,,1525,48,6,5,727.04,45.68,75588.97
22276,,2252,45,9,10,681.02,,
22277,,1786,54,9,8,,79.27,80729.01
22278,,841,5,4,3,1635.39,369.67,
22279,,1225,73,6,9,1562.69,372.17,223194.48
22280,,1887,2,2,12,510.22,48.26,67845.64
22281,,1754,44,15,12,531.81,116.18,65819.2
22282,,1438,58,2,2,,317.96,
22283,,379,55,4,3,1282.79,138.81,
22284,,1156,4,1,5,137.32,,6303.16
22285,,2503,61,9,1,1101.74,,
22286,,2867,63,11,5,863.1,211.44,70159.63
22287,,1804,58,5,12,1856.5,391.36,119364.14
22288,,1761,7,15,7,443.86,100.65,36189.75
22289,,2982,65,6,10,1086.01,209.41,
22290,,2413,45,8,6,1343.68,80.45,65489.06
22292,,1318,30,14,12,140.92,11.16,6102.02
22293,2025-12-06,1142,79,12,9,1256.49,,117845.81
22294,,556,71,14,1,1381.13,111.22,81949.78
22295,2025-10-10,799,51,1,5,622.88,,
22296,2026-02-18,411,58,9,10,1207.0,111.3,34423.97
22297,,561,36,5,5,1333.96,275.46,167079.35
22298,,1640,75,6,1,,311.51,232040.5
22299,,2672,46,13,3,774.7,,74478.53
22300,,2106,14,4,8,1092.42,178.76,106962.89
22301,,2605,37,15,1,1392.02,114.15,122989.24
22302,,936,22,9,10,,107.44,51694.7
22303,,1610,32,10,4,654.4,106.31,51475.96
22304,2025-09-24,2324,14,10,4,,323.15,39554.78
22305,,225,41,13,10,,68.87,
22306,,695,70,5,2,1693.25,196.86,204890.73
22307,2025-02-12,1562,21,8,10,822.74,42.9,19517.64
22308,,1931,43,6,3,1157.63,198.86,158660.83
22310,,2818,2,3,9,1799.49,336.27,302595.98
22311,,2306,51,3,12,1805.66,311.96,59367.25
22312,,937,27,11,5,1565.45,,280135.32
22313,,2760,72,11,9,,18.27,18383.11
22314,,3840,44,15,10,182.53,28.23,30876.17
22315,2025-07-14,1392,55,1,8,787.57,178.87,23499.45
22316,,350,79,12,6,550.73,127.63,36972.3
22317,,1079,27,2,8,259.97,44.01,47526.12
22318,,378,26,15,12,,,166134.68
22319,2025-11-18,66,15,4,5,374.21,81.62,63646.53
22320,,2950,21,14,9,,202.4,135467.34
22321,,1554,2,6,9,592.41,89.56,43000.76
22322,2025-07-23,1609,52,6,12,1398.38,,49586.04
22323,2025-01-15,643,71,12,8,1813.48,,
22324,2025-11-22,1409,62,7,4,1070.21,175.55,24430.95
22325,,1973,34,11,6,55.44,7.14,10841.72
22326,,1958,57,4,5,304.08,,
22327,2025-03-04,1375,6,4,3,193.04,37.11,21080.78
22328,,1719,54,13,2,,188.97,68375.41
22329,,2486,52,12,6,733.28,,14902.52
22330,,2106,56,2,10,1366.88,308.89,173526.48
22331,,25,4,14,1,1471.35,361.84,186554.49
22332,,3889,40,11,12,1518.65,229.81,137213.03
22333,,286,25,12,2,256.39,,26449.08
22334,,2945,37,4,3,1981.54,188.06,55838.81
22335,,556,69,4,5,343.93,82.91,53681.27
22336,,1704,41,3,3,304.61,40.25,29324.23
22337,2025-11-12,2805,2,5,8,1824.06,421.21,252287.74
22338,,176,78,10,4,1958.65,118.8,251953.5
22339,2025-04-09,3561,68,2,6,1289.51,272.71,
22340,,966,4,1,4,1768.49,183.09,330825.97
22341,,2636,59,13,1,,281.69,251695.9
22342,,898,24,4,8,493.78,81.47,17660.02
22343,,459,79,13,11,1500.6,,238112.07
22344,,271,46,11,10,821.58,175.21,90243.04
22345,,1044,72,2,8,,,13335.99
22346,,1682,78,10,9,1574.37,359.74,257153.46
22347,,1345,35,4,8,731.3,88.07,48870.98
22348,,2288,38,12,5,1775.73,230.02,97984.05
22349,,679,12,4,11,876.18,75.01,50503.3
22350,,1301,59,8,7,979.84,203.03,26440.81
22351,,138,54,12,10,,,126513.89
22352,,1340,44,12,4,1914.58,256.4,312342.39
22353,,715,13,12,8,1292.87,89.79,
22354,,1935,18,12,5,53.23,11.36,5412.55
22355,,1396,59,10,4,1241.07,132.5,153697.19
22356,,2021,26,4,10,898.32,127.25,161483.01
22357,,1308,47,15,3,1819.71,412.08,164671.94
22358,,942,76,9,11,,146.32,65448.77
22359,,1019,37,10,7,1696.68,312.99,330243.75
22360,,1323,45,1,4,885.21,,
22361,,1732,37,12,4,1794.29,174.05,200023.16
22362,,248,24,2,6,,263.55,95625.97
22363,,984,78,12,9,1340.88,159.26,142987.79
22364,,2589,9,11,3,506.24,85.16,83180.66
22365,,2743,72,14,1,1771.81,365.97,118838.96
22366,2025-11-19,2147,34,5,12,,,24522.04
22367,,2407,39,5,10,1403.85,,240228.62
22368,,867,48,10,11,384.87,35.62,58130.25
22369,,1152,65,14,8,1502.76,,219650.85
22370,,2084,36,7,2,,16.88,44521.19
22371,,694,40,9,12,766.46,161.53,63377.12
22372,,1898,28,2,10,,113.67,
22373,,836,50,2,5,1508.61,312.78,234949.84
22374,2025-04-19,2217,19,2,9,946.77,235.75,
22375,,1706,79,12,10,376.78,,
22376,,1136,59,3,8,517.63,111.04,39836.71
22377,,1951,73,14,4,109.6,22.24,7228.01
22378,,2586,2,14,6,885.36,71.79,73833.41
22379,,935,108,6,8,1446.18,358.45,251232.78
22380,,1606,35,6,12,303.73,37.47,39102.28
22381,,1853,78,1,2,452.47,54.34,27378.89
22382,,2107,12,8,2,413.52,55.59,
22383,,1438,74,6,2,947.72,195.03,63874.59
22384,,1410,7,1,9,1768.88,233.87,
22385,,878,79,5,8,1306.71,,222039.47
22386,,2973,33,11,11,52.21,12.69,4430.42
22387,,1904,67,3,2,409.58,82.7,26597.15
22388,,2274,20,5,9,,112.71,24980.31
22390,2026-02-02,962,29,6,4,,61.79,
22391,,710,64,15,1,,67.41,
22392,,1930,53,13,9,1809.54,,
22393,,2295,56,5,12,55.95,9.02,6487.4
22394,2026-02-19,24,59,8,12,1404.45,295.95,175000.58
22395,,425,29,12,5,329.59,27.6,
22396,2025-11-21,2482,77,7,10,868.33,176.68,
22397,,557,31,5,10,51.8,6.82,1840.67
22398,,2559,12,14,3,1880.0,454.6,297155.39
22399,,2824,25,5,7,1063.53,244.91,77494.99
22400,,2207,72,3,9,747.88,148.19,
22401,2025-11-20,1076,4,6,6,410.34,84.53,50561.63
22402,,2544,42,6,10,909.83,203.53,166700.38
22403,,732,80,13,2,1128.0,,36454.96
22404,2025-07-24,2647,71,10,5,1589.01,151.19,222200.18
22405,,2022,34,6,8,410.29,,
22406,,682,7,1,11,1789.65,409.07,162420.88
22407,,2068,76,8,7,1791.87,170.87,354018.64
22408,,2065,48,6,10,886.82,115.95,33863.76
22409,,1871,63,3,2,,152.28,
22410,2025-10-23,834,36,2,9,843.15,77.35,140682.48
22411,,642,38,13,2,,67.38,73295.96
22412,,2105,36,5,3,1295.51,78.68,110239.76
22413,2025-11-30,1456,38,2,10,234.17,340.91,12901.33
22414,,1792,50,3,8,605.82,130.09,84424.58
22415,2025-02-04,208,48,2,1,608.68,48.13,99467.13
22416,,949,13,15,1,,,178951.26
22417,,2015,36,12,3,,73.24,127663.7
22418,,2537,16,12,10,1107.62,,38387.31
22419,,2466,43,2,11,1383.49,174.13,215047.3
22420,2025-08-11,1227,75,4,8,1212.42,,
22421,,151,10,1,9,1239.86,258.54,120237.79
22422,,430,42,10,7,609.84,,19492.69
22423,,2462,68,3,7,,90.68,14382.08
22424,,1017,75,15,12,725.13,179.63,
22425,,2106,55,14,7,1430.12,328.61,189509.69
22426,,2584,9,13,4,126.45,30.73,7867.19
22427,,2263,18,15,12,1290.04,302.29,190177.83
22428,,2221,29,13,3,,226.04,169766.06
22429,,3546,75,5,6,419.35,74.07,55872.97
22430,,620,17,9,8,,97.49,111143.05
22431,,1516,56,12,2,116.71,13.72,15904.43
22432,,451,77,9,7,,171.66,96345.61
22433,2026-01-26,1774,71,11,12,,,55811.03
22434,,2949,25,8,10,1917.12,369.58,109365.56
22435,,1470,24,4,4,1684.68,,162230.82
22436,,2773,76,10,4,,,9881.97
22437,,1156,61,8,12,1960.22,261.75,
22438,,2395,47,6,4,1945.86,383.29,377984.46
22439,,1652,66,2,6,1360.31,253.52,153847.06
22440,,2136,6,3,8,1756.24,134.9,
22441,,2312,59,6,6,1867.48,,
22442,,641,61,8,2,569.43,93.24,94126.44
22443,,2405,4,14,2,,324.15,387485.28
22444,,1203,39,8,8,50.12,4.18,
22445,,657,66,14,3,931.75,173.06,82853.72
22446,,121,52,1,3,1964.24,143.9,365457.27
22447,,663,70,1,11,,,
22448,2025-12-28,1237,4,5,7,,,
22449,,655,15,7,5,1835.58,409.81,283833.52
22450,,1428,46,8,4,1878.85,,318295.56
22451,,1842,46,2,11,324.09,37.85,39633.9
22452,,246,63,12,11,218.03,11.45,40859.18
22453,,1294,4,2,12,1714.75,146.67,298180.33
22454,2025-05-29,675,77,11,10,,,20457.58
22455,2025-10-17,348,1,6,2,,171.38,111091.22
22456,2026-01-26,286,14,15,2,366.18,80.75,63195.39
22457,2025-10-09,101,45,2,6,226.74,45.18,
22458,,2513,52,7,11,985.45,,116515.8
22459,,2100,73,5,9,1149.15,284.87,29689.26
22460,2025-02-16,419,63,9,5,1085.37,246.43,192400.39
22461,2025-04-13,1867,48,10,10,553.58,31.9,73393.19
22462,,977,76,12,8,1586.76,298.96,257935.1
22463,,2538,75,11,6,52.9,8.12,10508.99
22464,,797,38,13,10,1329.69,,162800.83
22465,,172,32,1,4,308.47,39.69,
22466,,993,3,12,8,,,91936.44
22467,2025-10-05,2515,43,6,1,,,248628.79
22468,,2665,32,10,9,130.01,11.71,15679.06
22469,,947,75,9,6,453.2,99.92,73125.59
22470,,848,67,11,10,772.15,69.5,
22471,,1331,17,9,5,,260.65,149624.66
22472,,1887,35,10,12,1108.92,,34599.18
22473,,1513,35,13,5,332.76,44.27,26666.28
22475,2025-07-16,653,18,8,5,209.98,39.6,12075.68
22476,,939,21,13,6,1716.12,380.21,
22477,,198,50,13,2,1714.87,291.04,302799.42
22478,2025-03-30,2454,14,1,7,608.65,34.69,26381.93
22479,,2269,21,12,3,306.03,29.78,51313.42
22480,,1442,12,11,10,,343.45,75328.33
22481,,356,59,15,3,,123.06,229108.99
22482,,2454,76,9,9,,43.1,102479.9
22483,,2940,52,15,1,1032.33,,27207.78
22484,,2553,70,13,12,759.08,70.04,82330.14
22485,,2225,48,5,11,93.41,19.87,8230.5
22486,,2742,23,13,6,,35.11,16801.78
22487,2025-09-07,2500,17,7,11,1275.87,84.64,85866.25
22488,,313,76,9,4,1592.04,340.01,308846.0
22489,,1554,35,2,12,1030.97,,127862.43
22490,,1620,69,6,5,1236.39,152.38,
22491,,1594,73,4,4,1917.0,373.03,204312.28
22492,,944,100,8,3,180.49,40.15,19043.49
22493,,1401,19,13,2,541.19,,
22494,,2716,24,9,4,117.45,,16742.86
22495,,1025,21,8,3,424.06,,
22496,,1386,78,4,7,168.13,17.47,6207.71
22497,,2383,46,8,12,1222.3,266.63,93532.64
22498,,1173,56,5,3,248.29,44.29,
22499,,2904,36,4,6,1139.09,253.07,46618.89
22500,,72,65,2,12,,,224933.78
22501,2025-07-06,2695,26,11,10,559.98,118.57,26529.28
22502,,2101,35,5,7,,63.6,11570.22
22503,,264,52,12,8,394.63,77.57,13722.09
22504,2026-02-04,2739,11,4,9,1080.0,107.82,100712.91
22505,,808,31,14,9,1370.79,304.18,229170.62
22506,2025-01-30,2130,30,8,3,172.05,24.23,6599.99
22507,,1911,10,14,5,1624.46,373.63,264178.3
22508,,2907,64,4,4,1147.72,,174123.99
22509,2025-09-16,1010,34,10,8,736.39,58.97,39839.03
22510,,2030,17,11,10,726.77,161.61,35401.39
22511,,822,6,11,11,470.06,52.62,
22512,,2019,63,6,2,945.36,227.79,111109.45
22513,,838,41,9,3,174.24,14.25,10560.67
22514,2025-11-15,3851,56,9,1,,268.99,151446.35
22515,2025-12-19,2215,60,7,6,859.37,214.14,68648.55
22516,,2771,60,11,1,531.39,98.43,60335.64
22517,,1998,31,6,12,873.47,119.6,27506.62
22518,,2090,61,15,4,707.67,79.95,118123.81
22519,,2954,48,13,4,,86.9,84125.2
22520,,2282,17,9,2,306.91,,48248.7
22521,,817,44,4,4,426.44,60.19,8618.28
22522,,218,6,8,2,1106.92,142.11,203717.96
22523,,637,17,6,3,1956.51,291.65,314252.99
22524,,2386,55,3,11,940.03,61.67,96535.89
22525,,1490,70,8,5,111.58,,5298.91
22526,2026-01-04,2485,12,14,6,,141.46,244909.2
22527,,972,7,2,3,1760.07,350.55,134037.07
22528,,2317,34,1,3,866.39,196.14,112900.99
22529,,1375,2,2,11,497.11,115.03,94069.72
22530,,117,42,7,3,496.4,,
22531,,1503,70,7,3,655.37,143.66,30333.43
22532,,663,45,7,5,1704.97,318.96,188288.64
22533,,2147,49,11,2,240.68,17.16,24803.24
22534,,2083,67,9,2,1428.65,322.25,221374.93
22535,2025-09-27,294,17,12,1,,,48809.43
22536,,2705,27,4,11,,180.69,28982.75
22537,,993,39,3,3,1325.66,221.67,
22538,,1207,33,14,1,,62.74,16725.02
22539,,735,29,13,4,,76.7,113755.2
22540,,2713,49,7,12,1723.18,285.46,288533.97
22541,,2052,15,9,2,350.64,,13193.86
22542,,177,23,9,9,626.86,66.41,48523.69
22543,2025-01-22,2903,38,8,3,,122.4,68212.09
22544,,464,92,10,9,1806.06,,
22545,,1826,76,12,7,1210.47,73.48,168976.2
22546,,2463,34,4,3,,237.97,276052.51
22547,,2219,74,13,2,,94.0,61369.57
22548,,1653,43,11,3,866.1,200.32,164304.99
22549,,2973,19,6,2,808.64,49.29,58398.19
22550,,1372,11,7,12,68.31,14.31,
22551,,1950,28,1,7,803.93,67.53,77452.46
22552,,2808,40,10,9,1124.31,277.51,195618.21
22553,,105,5,10,5,69.61,,1592.91
22554,,2177,26,3,12,625.05,90.2,24899.9
22555,,375,1,6,6,1412.1,,44853.5
22556,,1911,57,12,12,1265.75,221.24,94456.77
22557,,1139,71,12,11,1381.05,254.48,55033.07
22558,,1,45,7,7,,58.65,22460.19
22559,2025-11-21,919,12,4,10,1047.57,173.1,119058.85
22560,2026-01-27,442,104,10,2,1704.87,347.15,139301.26
22561,,1821,39,9,1,1970.36,490.61,
22562,,332,51,6,11,1517.22,308.74,
22563,,845,19,9,3,,361.62,277479.67
22564,,741,80,14,8,,11.45,16152.08
22565,,1825,36,14,5,,87.06,94095.89
22566,2025-07-24,917,36,9,4,205.57,43.2,23010.52
22567,2025-10-24,317,74,9,2,188.13,16.85,4278.1
22568,,1483,71,10,6,339.47,69.19,51926.23
22569,,642,14,5,12,573.14,56.53,
22570,,1582,29,13,3,737.17,53.32,
22571,,1833,64,2,11,,119.03,293386.78
22572,,1954,51,15,7,671.84,130.72,
22573,,162,12,12,7,,56.67,
22574,,1385,18,15,12,1921.56,411.99,240755.91
22575,,1602,20,6,3,,10.84,10221.21
22576,2025-07-09,1432,42,15,7,1409.24,241.65,97920.98
22577,,1180,62,9,5,1956.02,189.24,380540.99
22578,,2185,45,8,2,,85.38,83798.97
22580,,2799,7,7,10,1718.48,306.44,165149.88
22581,,1044,24,13,12,1571.58,335.42,168371.86
22582,2025-03-15,1738,77,13,4,,,4279.39
22583,2025-03-26,62,17,5,8,1584.97,,311340.97
22584,,1275,7,13,12,1517.28,132.98,155659.2
22585,2025-06-25,1436,54,12,6,1855.32,214.51,258870.08
